;;;CS Centrumzijde;Bleekstraat;Stadion Galgenwaard;De Kromme Rijn;Padualaan;Heidelberglaan;AZU;CS Centrumzijde;Bleekstraat;Stadion Galgenwaard;De Kromme Rijn;Padualaan;Heidelberglaan;AZU;;;;
R1259;42277;16:45;68,4630679;6,762;0;0;0;0;0;0;35,10503169;0;0;30,09002716;10,03000905;0;;;;
R1261;42249;16:50;48,90219136;6,762;1,230736984;0;0;0;0;0;18,96497611;4,741244029;4,741244029;14,22373209;9,482488057;4,741244029;;;;
R1261;42250;16:50;4,890219136;0;0;0;0;0;0;0;4,890219136;0;0;0;0;0;;;;
R1261;42251;16:50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1261;42254;16:50;97,80438272;13,524;1,230736984;0,203401533;0;0;0;0;42,28594546;0;0;32,88906869;32,88906869;4,698438385;;;;
R1261;42255;16:50;117,3652593;6,762;0;0;0;0;0;0;14,89527111;9,930180741;4,96509037;54,61599407;34,75563259;4,96509037;;;;
R1261;42256;16:50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1261;42257;16:50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1261;42258;16:50;0;6,762;0;0;0;0;0;0;0;0;0;6,762;0;0;;;;
R1261;42261;16:50;136,9261358;27,048;1,230736984;0,406803066;6,984313989;0;0;0;44,25538201;13,2766146;8,851076402;17,7021528;66,38307302;22,12769101;;;;
R1261;42262;16:50;259,1816142;27,048;4,922947937;2,034015332;0;0;0;0;57,81143781;20,64694208;8,25877683;78,45837989;115,6228756;12,38816525;;;;
R1261;42263;16:50;826,447034;6,762;1,230736984;0,6102046;0;0;0;0;91,18361802;686,276704;0;19,19655116;28,79482674;9,598275581;;;;
R1261;42264;16:50;4,890219136;0;0;0;0;0;0;0;4,890219136;0;0;0;0;0;;;;
R1261;42265;16:50;53,79241049;13,524;0;0;0;0;0;0;36,24729796;0;5,178185423;5,178185423;15,53455627;5,178185423;;;;
R1261;42268;16:50;180,938108;40,572;2,461473969;0,6102046;15,71470647;0;0;0;16,86291179;12,64718385;16,86291179;75,88310307;67,45164718;50,58873538;;;;
R1261;42269;16:50;146,7065741;20,286;3,692210953;0,6102046;0;30,29127142;0;0;19,19869153;9,599345764;0;91,19378476;57,59607458;23,99836441;;;;
R1261;42270;16:50;0;20,286;2,461473969;0;0;0;0;0;0;0;0;13,64848438;4,549494794;4,549494794;;;;
R1261;42271;16:50;78,24350617;6,762;0;0;0;0;0;0;30,00194336;15,00097168;10,00064779;10,00064779;10,00064779;10,00064779;;;;
R1261;42272;16:50;73,35328704;20,286;0;0;0;0;0;0;52,02182613;20,80873045;0;10,40436523;10,40436523;0;;;;
R1261;42275;16:50;83,13372531;67,62;0;0;0;0;0;0;22,33388523;11,16694262;0;16,75041392;67,00165569;33,50082785;;;;
R1261;42276;16:50;234,7305185;87,906;0;2,237416865;8,730392486;0;0;0;43,32523739;4,332523739;12,99757122;90,98299851;134,3082359;47,65776112;;;;
R1261;42277;16:50;127,1456975;13,524;0;0,203401533;0;0;0;0;19,43077228;4,857693071;9,715386142;38,86154457;19,43077228;48,57693071;;;;
R1263;42249;16:54;0;6,762;0;0;0;0;0;0;0;0;0;6,762;0;0;;;;
R1263;42250;16:54;146,7065741;6,762;0;0;0;0;0;0;29,70359498;14,85179749;9,901198327;44,55539247;49,50599164;4,950599164;;;;
R1263;42251;16:54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1263;7-9-2015;16:54;92,91416358;33,81;1,230736984;0,6102046;0;0;0;0;22,95805449;4,591610899;4,591610899;59,69094168;32,14127629;4,591610899;;;;
R1263;8-9-2015;16:54;151,5967932;20,286;3,692210953;0,203401533;1,746078497;0;0;0;31,86336896;9,103819702;4,551909851;50,07100836;72,83055762;9,103819702;;;;
R1263;9-9-2015;16:54;200,4989846;0;0;0;0;0;0;0;53,79241049;14,67065741;4,890219136;83,13372531;29,34131481;14,67065741;;;;
R1263;10-9-2015;16:54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1263;11-9-2015;16:54;63,57284877;47,334;1,230736984;0,406803066;0;0;0;0;48,93234296;9,786468593;0;14,67970289;24,46617148;14,67970289;;;;
R1263;14-9-2015;16:54;0;6,762;0;0;0;0;0;0;0;0;0;6,762;0;0;;;;
R1263;16-9-2015;16:54;4,890219136;0;0;0;0;0;0;0;0;0;0;4,890219136;0;0;;;;
R1263;17-9-2015;16:54;63,57284877;0;0;0;0;0;0;0;29,34131481;4,890219136;0;9,780438272;19,56087654;0;;;;
R1263;18-9-2015;16:54;24,45109568;0;1,230736984;0;0;0;0;0;0;4,280305444;0;4,280305444;8,560610888;8,560610888;;;;
R1263;21-9-2015;16:54;39,12175309;20,286;0;0;1,746078497;0;0;0;15,2884579;0;5,096152632;20,38461053;15,2884579;5,096152632;;;;
R1263;22-9-2015;16:54;0;6,762;0;2,440818398;0;0;0;0;0,707909108;0;0;0;8,494909291;0;;;;
R1263;23-9-2015;16:54;88,02394444;6,762;1,230736984;0,406803066;0;0;0;0;35,06308527;13,14865698;0;30,68019961;4,382885659;13,14865698;;;;
R1263;24-9-2015;16:54;63,57284877;0;0;0;0;0;0;0;14,67065741;4,890219136;9,780438272;4,890219136;29,34131481;0;;;;
R1263;25-9-2015;16:54;44,01197222;6,762;0;0;0;0;0;0;30,46438333;10,15479444;0;0;10,15479444;0;;;;
R1263;28-9-2015;16:54;88,02394444;0;3,692210953;0,406803066;0;0;0;0;8,01069204;12,01603806;0;8,01069204;56,07484428;8,01069204;;;;
R1263;29-9-2015;16:54;29,34131481;13,524;1,230736984;0;0;10,09709047;0;0;16,25794268;0;0;5,419314227;21,67725691;10,83862845;;;;
R1263;30-9-2015;16:54;63,57284877;20,286;1,230736984;0;0;0;0;0;25,02634875;10,0105395;0;20,021079;15,01580925;15,01580925;;;;
R1265;2-9-2015;16:58;48,90219136;0;0;0;0;0;0;0;14,67065741;0;14,67065741;9,780438272;4,890219136;4,890219136;;;;
R1265;3-9-2015;16:58;73,35328704;6,762;0;0,406803066;0;0;0;0;8,9468989;4,47344945;0;8,9468989;40,26104505;17,8937978;;;;
R1265;4-9-2015;16:58;78,24350617;20,286;3,692210953;1,017007666;0;0;0;0;49,70753416;7,647312948;0;19,11828237;19,11828237;7,647312948;;;;
R1265;7-9-2015;16:58;4,890219136;0;0;0;0;0;0;0;4,890219136;0;0;0;0;0;;;;
R1265;8-9-2015;16:58;122,2554784;20,286;2,461473969;5,08503833;0;0;0;0;13,64436279;2,728872558;8,186617674;32,7464707;90,05279442;2,728872558;;;;
R1265;9-9-2015;16:58;0;33,81;3,692210953;0,203401533;0;0;0;0;0;0;0;12,5685375;12,5685375;12,5685375;;;;
R1265;10-9-2015;16:58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1265;11-9-2015;16:58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1265;14-9-2015;16:58;29,34131481;20,286;2,461473969;0,406803066;0;0;0;0;20,19061225;4,03812245;0;12,11436735;12,11436735;4,03812245;;;;
R1265;15-9-2015;16:58;215,169642;6,762;1,230736984;5,898644462;15,71470647;0;0;0;29,13996784;5,827993569;5,827993569;43,70995177;145,6998392;14,56998392;;;;
R1265;16-9-2015;16:58;29,34131481;20,286;0;0,406803066;0;0;0;0;4,548556171;0;0;9,097112342;22,74278086;13,64566851;;;;
R1265;17-9-2015;16:58;29,34131481;0;0;0;0;0;0;0;14,67065741;0;0;4,890219136;4,890219136;4,890219136;;;;
R1265;18-9-2015;16:58;58,68262963;0;0;0,813606133;0;0;0;0;18,59257368;3,718514735;0;26,02960315;7,43702947;3,718514735;;;;
R1265;21-9-2015;16:58;107,584821;47,334;2,461473969;0,406803066;1,746078497;0;0;0;28,1529135;9,384304501;0;46,92152251;65,69013151;9,384304501;;;;
R1265;22-9-2015;16:58;107,584821;47,334;2,461473969;0;0;0;0;0;20,30713483;5,076783708;15,23035112;30,46070225;81,22853933;5,076783708;;;;
R1265;23-9-2015;16:58;29,34131481;33,81;0;0,406803066;0;0;0;0;24,44542995;0;0;14,66725797;14,66725797;9,778171982;;;;
R1265;24-9-2015;16:58;136,9261358;20,286;1,230736984;0,203401533;0;0;0;0;67,30448001;0;4,807462858;28,84477715;33,65224001;24,03731429;;;;
R1265;25-9-2015;16:58;68,4630679;13,524;2,461473969;0;0;0;0;0;32,84109962;0;0;9,383171319;37,53268528;4,691585659;;;;
R1265;28-9-2015;16:58;220,0598611;0;0;0,406803066;6,984313989;0;0;0;13,3794693;0;8,919646203;31,21876171;80,27681582;93,65628513;;;;
R1265;29-9-2015;16:58;190,7185463;33,81;3,692210953;0,406803066;0;0;0;0;37,32694862;9,331737156;13,99760573;23,32934289;111,9808459;32,66108005;;;;
R1265;30-9-2015;16:58;102,6946019;20,286;1,230736984;0;0;0;0;0;24,84226777;9,936907107;4,968453553;29,81072132;34,77917487;19,87381421;;;;
R1267;2-9-2015;17:03;19,56087654;0;0;0,203401533;0;0;0;0;3,952855615;0;0;11,85856685;3,952855615;0;;;;
R1267;3-9-2015;17:03;53,79241049;0;0;0;0;0;0;0;19,56087654;4,890219136;0;19,56087654;4,890219136;4,890219136;;;;
R1267;4-9-2015;17:03;39,12175309;0;0;0;0;0;0;0;9,780438272;4,890219136;0;4,890219136;14,67065741;4,890219136;;;;
R1267;7-9-2015;17:03;107,584821;33,81;0;1,017007666;3,492156994;0;0;0;17,16517478;0;0;47,20423065;47,20423065;34,33034956;;;;
R1267;8-9-2015;17:03;19,56087654;0;0;0;5,238235492;0;0;0;0;0;0;3,542730291;7,085460581;14,17092116;;;;
R1267;9-9-2015;17:03;24,45109568;0;0;0,6102046;0;0;0;0;0;6,26532507;0;6,26532507;9,397987604;3,132662535;;;;
R1267;10-9-2015;17:03;283,6327099;27,048;2,461473969;0;1,746078497;0;0;0;92,0442613;19,37773922;53,28878286;67,82208727;58,13321766;24,22217403;;;;
R1267;14-9-2015;17:03;102,6946019;27,048;0;0,813606133;0;0;0;0;31,51356744;9,003876413;0;27,01162924;49,52132027;13,50581462;;;;
R1267;15-9-2015;17:03;171,1576698;13,524;0;0;1,746078497;0;0;0;39,247947;9,81198675;4,905993375;29,43596025;93,21387413;9,81198675;;;;
R1267;16-9-2015;17:03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1267;17-9-2015;17:03;268,9620525;54,096;0;0;0;0;0;0;41,02324476;215,372035;10,25581119;30,76743357;15,38371678;10,25581119;;;;
R1267;18-9-2015;17:03;19,56087654;13,524;2,461473969;0;0;0;0;0;8,886587628;0;4,443293814;0;8,886587628;13,32988144;;;;
R1267;21-9-2015;17:03;92,91416358;13,524;0;0;0;0;0;0;30,41090388;15,20545194;0;30,41090388;20,27393592;10,13696796;;;;
R1267;22-9-2015;17:03;9,780438272;20,286;2,461473969;0;1,746078497;0;0;0;8,568497684;0;0;0;25,70549305;0;;;;
R1267;23-9-2015;17:03;127,1456975;27,048;0;0;0;0;0;0;30,83873951;25,69894959;15,41936975;25,69894959;30,83873951;25,69894959;;;;
R1267;24-9-2015;17:03;34,23153395;0;0;0;0;0;0;0;19,56087654;4,890219136;0;4,890219136;4,890219136;0;;;;
R1267;25-9-2015;17:03;63,57284877;0;0;0;0;0;0;0;34,23153395;0;0;0;24,45109568;4,890219136;;;;
R1267;28-9-2015;17:03;78,24350617;67,62;6,153684921;0;0;0;0;0;19,61512143;9,807560716;0;4,903780358;58,84536429;58,84536429;;;;
R1267;29-9-2015;17:03;68,4630679;13,524;2,461473969;0;0;0;0;0;14,07475698;0;4,691585659;4,691585659;0;60,99061357;;;;
R1267;30-9-2015;17:03;58,68262963;13,524;0;0,406803066;0;0;0;0;18,15335817;9,076679087;0;4,538339544;13,61501863;27,23003726;;;;
R1269;2-9-2015;17:07;29,34131481;13,524;0;0;0;0;0;0;10,7163287;0;0;10,7163287;21,43265741;0;;;;
R1269;3-9-2015;17:07;58,68262963;13,524;0;0;0;0;0;0;10,3152328;5,157616402;0;25,78808201;20,63046561;10,3152328;;;;
R1269;4-9-2015;17:07;4,890219136;0;0;0;0;0;0;0;0;0;0;0;0;4,890219136;;;;
R1269;7-9-2015;17:07;88,02394444;0;1,230736984;0,6102046;0;0;0;0;20,42383773;12,25430264;8,169535093;20,42383773;28,59337283;0;;;;
R1269;8-9-2015;17:07;29,34131481;20,286;2,461473969;0;0;0;0;0;0;4,735344435;4,735344435;14,2060333;9,47068887;18,94137774;;;;
R1269;9-9-2015;17:07;112,4750401;13,524;1,230736984;0,203401533;1,746078497;0;0;0;27,68126939;4,613544898;18,45417959;32,29481428;36,90835918;9,227089796;;;;
R1269;10-9-2015;17:07;63,57284877;13,524;2,461473969;0;1,746078497;0;0;0;18,06764472;13,55073354;4,51691118;27,10146708;13,55073354;4,51691118;;;;
R1269;11-9-2015;17:07;122,2554784;20,286;7,384421906;1,220409199;0;0;0;0;30,2292619;15,11463095;7,557315475;37,78657737;49,12255059;11,33597321;;;;
R1269;14-9-2015;17:07;73,35328704;13,524;2,461473969;0,203401533;0;0;0;0;13,43132438;8,954216254;4,477108127;26,86264876;35,81686502;0;;;;
R1269;15-9-2015;17:07;34,23153395;0;0;0;0;0;0;0;19,56087654;0;9,780438272;0;4,890219136;0;;;;
R1269;16-9-2015;17:07;0;6,762;0;0;0;0;0;0;0;0;0;0;0;6,762;;;;
R1269;17-9-2015;17:07;0;6,762;0;0,6102046;5,238235492;0;0;0;0;0;0;0;9,007457208;3,602982883;;;;
R1269;18-9-2015;17:07;112,4750401;0;0;0;0;0;0;0;68,4630679;9,780438272;4,890219136;9,780438272;19,56087654;0;;;;
R1269;21-9-2015;17:07;39,12175309;13,524;1,230736984;0;0;0;0;0;4,897862734;4,897862734;0;14,6935882;14,6935882;14,6935882;;;;
R1269;22-9-2015;17:07;88,02394444;27,048;0;4,068030664;0;0;0;0;5,673332148;0;0;36,87665896;73,75331792;2,836666074;;;;
R1269;24-9-2015;17:07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1269;25-9-2015;17:07;0;0;0;0;1,746078497;0;0;0;0;0;0;0;1,746078497;0;;;;
R1269;28-9-2015;17:07;176,0478889;6,762;1,230736984;0,406803066;1,746078497;0;0;0;18,16522024;9,082610119;0;9,082610119;45,41305059;104,4500164;;;;
R1269;29-9-2015;17:07;127,1456975;20,286;2,461473969;4,47483373;1,746078497;0;0;0;8,673004651;20,23701085;8,673004651;11,5640062;98,29405272;8,673004651;;;;
R1269;30-9-2015;17:07;48,90219136;20,286;1,230736984;0,203401533;0;0;0;0;18,8326213;9,41631065;0;4,708155325;18,8326213;18,8326213;;;;
R1271;2-9-2015;17:11;4,890219136;0;0;0;0;0;0;0;0;0;0;0;0;4,890219136;;;;
R1271;3-9-2015;17:11;0;13,524;3,692210953;0,406803066;0;0;0;0;0;0;0;5,035146863;10,07029373;2,517573431;;;;
R1271;7-9-2015;17:11;58,68262963;6,762;0;0,203401533;0;0;0;0;37,51316066;0;0;4,689145083;18,75658033;4,689145083;;;;
R1271;8-9-2015;17:11;0;6,762;1,230736984;0,406803066;0;0;0;0;0;0;0;0;8,399540051;0;;;;
R1271;9-9-2015;17:11;9,780438272;6,762;0;0;0;0;0;0;5,514146091;5,514146091;0;0;0;5,514146091;;;;
R1271;10-9-2015;17:11;53,79241049;0;0;0;0;0;0;0;34,23153395;0;0;4,890219136;9,780438272;4,890219136;;;;
R1271;11-9-2015;17:11;39,12175309;6,762;1,230736984;0;0;0;0;0;23,55724504;4,711449007;0;0;14,13434702;4,711449007;;;;
R1271;15-9-2015;17:11;0;20,286;3,692210953;0,813606133;0;0;0;0;0;0;0;4,958363417;19,83345367;0;;;;
R1271;17-9-2015;17:11;78,24350617;6,762;0;0;0;0;0;0;10,00064779;20,00129557;15,00097168;25,00161946;10,00064779;5,000323893;;;;
R1271;18-9-2015;17:11;44,01197222;13,524;0;0;0;0;0;0;5,230542929;15,69162879;0;15,69162879;20,92217172;0;;;;
R1271;21-9-2015;17:11;39,12175309;0;1,230736984;0;3,492156994;0;0;0;11,95763102;0;11,95763102;3,985877006;15,94350802;0;;;;
R1271;22-9-2015;17:11;29,34131481;0;2,461473969;0;0;0;0;0;3,975348598;3,975348598;3,975348598;0;15,90139439;3,975348598;;;;
R1271;23-9-2015;17:11;0;0;1,230736984;0,406803066;0;0;0;0;0;0;0;0,545846684;1,091693367;0;;;;
R1271;24-9-2015;17:11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1271;25-9-2015;17:11;97,80438272;0;2,461473969;0,6102046;0;0;0;0;44,38546697;16,14016981;0;16,14016981;20,17521226;4,035042451;;;;
R1271;28-9-2015;17:11;180,938108;13,524;1,230736984;0,6102046;0;0;0;0;50,2170592;0;9,1303744;13,6955616;118,6948672;4,5651872;;;;
R1271;29-9-2015;17:11;92,91416358;13,524;0;0,203401533;0;0;0;0;9,694687738;0;4,847343869;24,23671934;38,77875095;29,08406321;;;;
R1271;30-9-2015;17:11;68,4630679;0;1,230736984;0,203401533;0;0;0;0;26,21145241;8,737150802;4,368575401;8,737150802;21,84287701;0;;;;
R1273;2-9-2015;17:16;78,24350617;60,858;0;0;0;0;0;0;22,25624099;61,20466272;0;16,69218074;38,94842173;0;;;;
R1273;7-9-2015;17:16;801,9959383;6,762;3,692210953;0,203401533;1,746078497;0;0;0;38,32468844;4,790586054;0;33,53410238;43,11527449;694,6349779;;;;
R1273;8-9-2015;17:16;0;0;0;0,203401533;0;0;0;0;0;0;0;0;0,203401533;0;;;;
R1273;9-9-2015;17:16;136,9261358;6,762;0;0;0;0;0;0;34,68334312;9,909526607;4,954763304;29,72857982;54,50239634;9,909526607;;;;
R1273;10-9-2015;17:16;176,0478889;0;0;0;0;0;0;0;53,79241049;19,56087654;9,780438272;34,23153395;48,90219136;9,780438272;;;;
R1273;11-9-2015;17:16;4,890219136;0;0;0;0;0;0;0;4,890219136;0;0;0;0;0;;;;
R1273;14-9-2015;17:16;63,57284877;13,524;0;0,406803066;0;0;0;0;22,79519172;4,559038343;4,559038343;9,118076686;31,9132684;4,559038343;;;;
R1273;15-9-2015;17:16;166,2674506;20,286;3,692210953;0;0;0;0;0;47,56141539;19,02456616;14,26842462;33,29299077;66,58598155;9,512283079;;;;
R1273;16-9-2015;17:16;141,8163549;33,81;0;0;0;0;0;0;25,82740514;15,49644308;15,49644308;30,99288617;67,15125336;20,66192411;;;;
R1273;18-9-2015;17:16;0;0;2,461473969;0;0;0;0;0;0;0;0;0;2,461473969;0;;;;
R1273;21-9-2015;17:16;127,1456975;33,81;0;0,406803066;0;0;0;0;53,7875002;9,779545491;9,779545491;19,55909098;53,7875002;14,66931824;;;;
R1273;22-9-2015;17:16;78,24350617;27,048;3,692210953;0;0;0;0;0;28,4305349;14,21526745;4,738422484;9,476844967;42,64580235;9,476844967;;;;
R1273;23-9-2015;17:16;83,13372531;0;0;0;0;0;0;0;44,01197222;4,890219136;0;9,780438272;14,67065741;9,780438272;;;;
R1273;24-9-2015;17:16;97,80438272;0;3,692210953;0;0;0;0;0;26,47737226;4,412895377;4,412895377;26,47737226;30,89026764;8,825790754;;;;
R1273;25-9-2015;17:16;68,4630679;0;1,230736984;0;0;0;0;0;37,17002927;0;0;13,93876098;13,93876098;4,646253659;;;;
R1273;28-9-2015;17:16;102,6946019;0;0;0;0;0;0;0;4,890219136;0;0;29,34131481;44,01197222;24,45109568;;;;
R1273;29-9-2015;17:16;73,35328704;20,286;0;0,406803066;0;0;0;0;28,21382703;9,40460901;14,10691352;4,702304505;28,21382703;9,40460901;;;;
R1273;30-9-2015;17:16;107,584821;0;0;0;0;0;0;0;34,23153395;0;0;4,890219136;29,34131481;39,12175309;;;;
R1275;2-9-2015;17:20;132,0359167;27,048;4,922947937;0;0;0;0;0;56,23092501;9,371820835;9,371820835;9,371820835;60,91683542;18,74364167;;;;
R1275;3-9-2015;17:20;122,2554784;33,81;0;0;1,746078497;0;0;0;50,90695384;20,36278153;5,090695384;5,090695384;71,26973537;5,090695384;;;;
R1275;4-9-2015;17:20;127,1456975;0;2,461473969;0;0;0;0;0;37,03062043;18,51531021;13,88648266;4,628827554;37,03062043;18,51531021;;;;
R1275;7-9-2015;17:20;220,0598611;20,286;2,461473969;0;0;0;0;0;72,84220052;19,42458681;4,856146702;77,69834723;38,84917361;29,13688021;;;;
R1275;8-9-2015;17:20;73,35328704;6,762;1,230736984;0;0;0;0;0;14,35518071;4,785060237;19,14024095;9,570120473;28,71036142;4,785060237;;;;
R1275;9-9-2015;17:20;0;6,762;0;0;0;0;0;0;0;0;0;6,762;0;0;;;;
R1275;10-9-2015;17:20;244,5109568;27,048;0;0,203401533;0;0;0;0;74,11700682;49,41133788;9,882267575;83,99927439;39,5290703;14,82340136;;;;
R1275;11-9-2015;17:20;58,68262963;6,762;2,461473969;0;0;0;0;0;27,16244144;4,527073573;4,527073573;9,054147146;22,63536787;0;;;;
R1275;14-9-2015;17:20;127,1456975;0;1,230736984;0,406803066;0;0;0;0;66,61201944;4,440801296;8,881602592;13,32240389;35,52641037;0;;;;
R1275;15-9-2015;17:20;63,57284877;0;0;0;0;0;0;0;14,67065741;4,890219136;4,890219136;14,67065741;24,45109568;0;;;;
R1275;16-9-2015;17:20;83,13372531;13,524;0;0;0;10,09709047;0;0;37,36418552;21,35096316;0;10,67548158;26,68870395;10,67548158;;;;
R1275;17-9-2015;17:20;44,01197222;6,762;1,230736984;0;1,746078497;0;0;0;22,39616154;0;4,479232309;13,43769693;13,43769693;0;;;;
R1275;18-9-2015;17:20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1275;21-9-2015;17:20;63,57284877;13,524;1,230736984;0;0;0;0;0;39,16379287;9,790948219;0;0;24,47737055;4,895474109;;;;
R1275;22-9-2015;17:20;58,68262963;27,048;0;0;0;0;0;0;69,65613657;5,358164352;5,358164352;5,358164352;0;0;;;;
R1275;23-9-2015;17:20;92,91416358;27,048;1,230736984;0;0;0;0;0;50,4970419;0;0;10,09940838;50,4970419;10,09940838;;;;
R1275;24-9-2015;17:20;88,02394444;20,286;0;0;0;0;0;0;10,3152328;0;5,157616402;36,10331481;51,57616402;5,157616402;;;;
R1275;25-9-2015;17:20;34,23153395;0;1,230736984;0;0;0;0;0;17,73113547;4,432783867;4,432783867;0;4,432783867;4,432783867;;;;
R1275;28-9-2015;17:20;53,79241049;33,81;1,230736984;0;0;0;0;0;36,57835484;10,45095853;0;20,90191705;20,90191705;0;;;;
R1275;29-9-2015;17:20;58,68262963;13,524;2,461473969;0;0;0;0;0;28,00053885;9,33351295;0;9,33351295;4,666756475;23,33378237;;;;
R1275;30-9-2015;17:20;122,2554784;0;0;0;0;0;0;0;48,90219136;9,780438272;4,890219136;9,780438272;24,45109568;24,45109568;;;;
R1277;2-9-2015;17:24;0;6,762;0;0;0;0;0;0;0;6,762;0;0;0;0;;;;
R1277;3-9-2015;17:24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1277;7-9-2015;17:24;420,5588457;0;0;0;0;0;0;0;0;415,6686265;0;0;0;4,890219136;;;;
R1277;8-9-2015;17:24;58,68262963;27,048;0;0,203401533;0;0;0;0;40,43954408;15,16482903;0;20,21977204;5,05494301;5,05494301;;;;
R1277;9-9-2015;17:24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1277;10-9-2015;17:24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1277;11-9-2015;17:24;14,67065741;6,762;0;0,203401533;0;0;0;0;0;4,327211788;0;4,327211788;8,654423576;4,327211788;;;;
R1277;14-9-2015;17:24;88,02394444;13,524;0;0;0;0;0;0;40,61917778;5,077397222;5,077397222;10,15479444;30,46438333;10,15479444;;;;
R1277;15-9-2015;17:24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1277;16-9-2015;17:24;210,2794228;27,048;2,461473969;0;0;0;0;0;88,08571719;48,93650955;19,57460382;19,57460382;53,83016051;9,787301911;;;;
R1277;18-9-2015;17:24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1277;21-9-2015;17:24;29,34131481;20,286;0;0,203401533;0;0;0;0;9,96614327;4,983071635;0;19,93228654;9,96614327;4,983071635;;;;
R1277;22-9-2015;17:24;141,8163549;13,524;1,230736984;0;0;0;0;0;34,24992636;24,46423311;14,67853987;34,24992636;48,92846623;0;;;;
R1277;23-9-2015;17:24;58,68262963;6,762;0;0;0;0;0;0;20,13680912;10,06840456;0;10,06840456;20,13680912;5,034202279;;;;
R1277;24-9-2015;17:24;117,3652593;20,286;19,69179175;0,203401533;5,238235492;0;0;0;17,31752;17,31752;6,927008001;24,244528;38,09854401;58,87956801;;;;
R1277;25-9-2015;17:24;88,02394444;6,762;0;0;1,746078497;0;0;0;38,61280918;0;0;14,47980344;38,61280918;4,826601147;;;;
R1277;28-9-2015;17:24;127,1456975;6,762;0;0;0;0;0;0;0;0;0;0;0;133,9076975;;;;
R1277;29-9-2015;17:24;88,02394444;6,762;1,230736984;0;0;0;0;0;38,40667257;9,601668143;4,800834071;9,601668143;24,00417036;9,601668143;;;;
R1277;30-9-2015;17:24;19,56087654;6,762;0;0;0;0;0;0;10,52915062;5,264575309;0;0;5,264575309;5,264575309;;;;
R1279;2-9-2015;17:29;14,67065741;13,524;0;0;0;0;0;0;11,27786296;5,638931481;0;0;5,638931481;5,638931481;;;;
R1279;3-9-2015;17:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1279;4-9-2015;17:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1279;7-9-2015;17:29;278,7424907;13,524;0;0;0;0;0;0;0;282,3591521;0;4,953669335;4,953669335;0;;;;
R1279;8-9-2015;17:29;58,68262963;27,048;1,230736984;0;0;0;0;0;25,57687253;0;0;25,57687253;25,57687253;10,23074901;;;;
R1279;9-9-2015;17:29;0;6,762;0;0;0;0;0;0;0;0;0;6,762;0;0;;;;
R1279;10-9-2015;17:29;112,4750401;0;0;0;0;0;0;0;48,90219136;9,780438272;4,890219136;19,56087654;29,34131481;0;;;;
R1279;11-9-2015;17:29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;
R1279;14-9-2015;17:29;498,8023519;13,524;1,230736984;0;0;0;0;0;97,82039787;366,826492;0;19,56407957;19,56407957;9,782039787;;;;
R1279;15-9-2015;17:29;83,13372531;0;1,230736984;0;0;0;0;0;32,808402;4,686914572;4,686914572;4,686914572;28,12148743;9,373829144;;;;
R1279;16-9-2015;17:29;136,9261358;81,144;4,922947937;0,203401533;0;0;0;0;34,71945326;79,35875032;4,959921895;24,79960947;54,55914084;24,79960947;;;;
R1279;17-9-2015;17:29;528,1436667;94,668;7,384421906;0,6102046;5,238235492;0;0;0;161,3844326;42,71940864;37,97280768;166,1310336;180,3708365;47,4660096;;;;
R1279;18-9-2015;17:29;29,34131481;13,524;0;0;0;0;0;0;5,358164352;10,7163287;0;10,7163287;10,7163287;5,358164352;;;;
R1279;21-9-2015;17:29;112,4750401;6,762;0;0;0;0;0;0;44,71389005;9,93642001;4,968210005;19,87284002;24,84105003;14,90463002;;;;
R1279;22-9-2015;17:29;73,35328704;13,524;1,230736984;0;0;0;0;0;29,36934134;9,789780447;0;0;44,05401201;4,894890223;;;;
R1279;23-9-2015;17:29;88,02394444;6,762;1,230736984;0,203401533;1,746078497;0;0;0;22,2650367;13,35902202;4,453007339;8,906014678;40,07706605;8,906014678;;;;
R1279;24-9-2015;17:29;97,80438272;13,524;1,230736984;0,406803066;0;0;0;0;31,63045837;13,55591073;4,518636911;4,518636911;58,74227984;0;;;;
